Date,Ticker,Close
2024-01-31,ABBV,164.39999389648438
2024-02-01,ABBV,167.58999633789062
2024-02-02,ABBV,168.6699981689453
2024-02-05,ABBV,171.25999450683594
2024-02-06,ABBV,173.2899932861328
2024-02-07,ABBV,175.00999450683594
2024-02-08,ABBV,174.7899932861328
2024-02-09,ABBV,174.0800018310547
2024-02-12,ABBV,173.07000732421875
2024-02-13,ABBV,173.2899932861328
2024-02-14,ABBV,174.4199981689453
2024-02-15,ABBV,176.58999633789062
2024-02-16,ABBV,177.49000549316406
2024-02-20,ABBV,175.75
2024-02-21,ABBV,175.13999938964844
2024-02-22,ABBV,176.75
2024-02-23,ABBV,178.08999633789062
2024-02-26,ABBV,178.80999755859375
2024-02-27,ABBV,178.99000549316406
2024-02-28,ABBV,178.0
2024-02-29,ABBV,176.0500030517578
2024-03-01,ABBV,178.91000366210938
2024-03-04,ABBV,177.0500030517578
2024-03-05,ABBV,179.16000366210938
2024-03-06,ABBV,181.05999755859375
2024-03-07,ABBV,180.57000732421875
2024-03-08,ABBV,178.85000610351562
2024-03-11,ABBV,179.6300048828125
2024-03-12,ABBV,180.9199981689453
2024-03-13,ABBV,179.86000061035156
2024-03-14,ABBV,181.1999969482422
2024-03-15,ABBV,177.8800048828125
2024-03-18,ABBV,178.49000549316406
2024-03-19,ABBV,179.66000366210938
2024-03-20,ABBV,176.27000427246094
2024-03-21,ABBV,177.5
2024-03-22,ABBV,178.4499969482422
2024-03-25,ABBV,178.52999877929688
2024-03-26,ABBV,179.19000244140625
2024-03-27,ABBV,180.35000610351562
2024-03-28,ABBV,182.10000610351562
2024-01-02,ACN,346.9200134277344
2024-01-03,ACN,337.9200134277344
2024-01-04,ACN,337.0899963378906
2024-01-05,ACN,336.6199951171875
2024-01-08,ACN,340.3500061035156
2024-01-09,ACN,342.75
2024-01-10,ACN,345.3299865722656
2024-01-11,ACN,347.9700012207031
2024-01-12,ACN,356.3299865722656
2024-01-16,ACN,354.55999755859375
2024-01-17,ACN,353.6499938964844
2024-01-18,ACN,359.54998779296875
2024-01-19,ACN,363.8999938964844
2024-01-22,ACN,367.2099914550781
2024-01-23,ACN,369.8599853515625
2024-01-24,ACN,368.8999938964844
2024-01-25,ACN,371.94000244140625
2024-01-26,ACN,371.07000732421875
2024-01-29,ACN,373.3500061035156
2024-01-30,ACN,371.29998779296875
2024-01-31,ACN,363.8800048828125
2024-02-01,ACN,370.9100036621094
2024-02-02,ACN,372.95001220703125
2024-02-05,ACN,370.3399963378906
2024-02-06,ACN,364.70001220703125
2024-02-07,ACN,366.6499938964844
2024-02-08,ACN,368.4800109863281
2024-02-09,ACN,371.6700134277344
2024-02-12,ACN,367.42999267578125
2024-02-13,ACN,362.80999755859375
2024-02-14,ACN,370.9800109863281
2024-02-15,ACN,371.510009765625
2024-02-16,ACN,369.4800109863281
2024-02-20,ACN,362.95001220703125
2024-02-21,ACN,360.9100036621094
2024-02-22,ACN,371.30999755859375
2024-02-23,ACN,377.32000732421875
2024-02-26,ACN,377.4800109863281
2024-02-27,ACN,377.9100036621094
2024-02-28,ACN,378.0299987792969
2024-02-29,ACN,374.7799987792969
2024-03-01,ACN,380.989990234375
2024-03-04,ACN,383.7099914550781
2024-03-05,ACN,376.8800048828125
2024-03-06,ACN,380.8299865722656
2024-03-07,ACN,386.9100036621094
2024-03-08,ACN,378.1700134277344
2024-03-11,ACN,373.2200012207031
2024-03-12,ACN,380.4800109863281
2024-03-13,ACN,378.7200012207031
2024-03-14,ACN,378.2099914550781
2024-03-15,ACN,374.6000061035156
2024-03-18,ACN,372.6700134277344
2024-03-19,ACN,378.0799865722656
2024-03-20,ACN,380.44000244140625
2024-03-21,ACN,345.0299987792969
2024-03-22,ACN,337.5
2024-03-25,ACN,333.82000732421875
2024-03-26,ACN,336.3900146484375
2024-03-27,ACN,340.94000244140625
2024-03-28,ACN,346.6099853515625
2024-01-02,ADBE,580.0700073242188
2024-01-03,ADBE,571.7899780273438
2024-01-04,ADBE,567.0499877929688
2024-01-05,ADBE,564.5999755859375
2024-01-08,ADBE,580.5499877929688
2024-01-09,ADBE,586.2000122070312
2024-01-10,ADBE,591.030029296875
2024-01-11,ADBE,597.489990234375
2024-01-12,ADBE,596.5399780273438
2024-01-16,ADBE,597.6799926757812
2024-01-17,ADBE,596.0999755859375
2024-01-18,ADBE,593.7000122070312
2024-01-19,ADBE,611.5499877929688
2024-01-22,ADBE,603.5900268554688
2024-01-23,ADBE,597.1799926757812
2024-01-24,ADBE,606.47998046875
2024-01-25,ADBE,622.5800170898438
2024-01-26,ADBE,613.9299926757812
2024-01-29,ADBE,630.22998046875
2024-01-30,ADBE,627.9600219726562
2024-01-31,ADBE,617.780029296875
2024-02-01,ADBE,627.9099731445312
2024-02-02,ADBE,634.760009765625
2024-02-05,ADBE,630.5
2024-02-06,ADBE,607.1400146484375
2024-02-07,ADBE,615.8499755859375
2024-02-08,ADBE,615.8599853515625
2024-02-09,ADBE,627.2100219726562
2024-02-12,ADBE,611.8400268554688
2024-02-13,ADBE,601.8900146484375
2024-02-14,ADBE,604.6599731445312
2024-02-15,ADBE,590.4400024414062
2024-02-16,ADBE,546.6599731445312
2024-02-20,ADBE,541.9099731445312
2024-02-21,ADBE,538.52001953125
2024-02-22,ADBE,537.5700073242188
2024-02-23,ADBE,553.4400024414062
2024-02-26,ADBE,560.47998046875
2024-02-27,ADBE,552.489990234375
2024-02-28,ADBE,551.8200073242188
2024-02-29,ADBE,560.280029296875
2024-03-01,ADBE,570.9299926757812
2024-03-04,ADBE,567.9400024414062
2024-03-05,ADBE,544.8400268554688
2024-03-06,ADBE,543.0900268554688
2024-03-07,ADBE,556.0399780273438
2024-03-08,ADBE,551.6900024414062
2024-03-11,ADBE,560.4199829101562
2024-03-12,ADBE,579.1400146484375
2024-03-13,ADBE,573.5499877929688
2024-03-14,ADBE,570.4500122070312
2024-03-15,ADBE,492.4599914550781
2024-03-18,ADBE,513.8599853515625
2024-03-19,ADBE,521.1900024414062
2024-03-20,ADBE,519.1400146484375
2024-03-21,ADBE,511.25
2024-03-22,ADBE,499.5199890136719
2024-03-25,ADBE,507.2300109863281
2024-03-26,ADBE,507.6000061035156
2024-03-27,ADBE,504.3999938964844
2024-03-28,ADBE,504.6000061035156
2024-01-02,AMD,138.5800018310547
2024-01-03,AMD,135.32000732421875
2024-01-04,AMD,136.00999450683594
2024-01-05,AMD,138.5800018310547
2024-01-08,AMD,146.17999267578125
2024-01-09,AMD,149.25999450683594
2024-01-10,AMD,148.5399932861328
2024-01-11,AMD,148.02000427246094
2024-01-12,AMD,146.55999755859375
2024-01-16,AMD,158.74000549316406
2024-01-17,AMD,160.1699981689453
2024-01-18,AMD,162.6699981689453
2024-01-19,AMD,174.22999572753906
2024-01-22,AMD,168.17999267578125
2024-01-23,AMD,168.4199981689453
2024-01-24,AMD,178.2899932861328
2024-01-25,AMD,180.3300018310547
2024-01-26,AMD,177.25
2024-01-29,AMD,177.8300018310547
2024-01-30,AMD,172.05999755859375
2024-01-31,AMD,167.69000244140625
2024-02-01,AMD,170.47999572753906
2024-02-02,AMD,177.66000366210938
2024-02-05,AMD,174.22999572753906
2024-02-06,AMD,167.8800048828125
2024-02-07,AMD,170.94000244140625
2024-02-08,AMD,169.35000610351562
2024-02-09,AMD,172.47999572753906
2024-02-12,AMD,171.91000366210938
2024-02-13,AMD,171.5399932861328
2024-02-14,AMD,178.6999969482422
2024-02-15,AMD,176.75999450683594
2024-02-16,AMD,173.8699951171875
2024-02-20,AMD,165.69000244140625
2024-02-21,AMD,164.2899932861328
2024-02-22,AMD,181.86000061035156
2024-02-23,AMD,176.52000427246094
2024-02-26,AMD,176.00999450683594
2024-02-27,AMD,178.0
2024-02-28,AMD,176.5399932861328
2024-02-29,AMD,192.52999877929688
2024-03-01,AMD,202.63999938964844
2024-03-04,AMD,205.36000061035156
2024-03-05,AMD,205.1300048828125
2024-03-06,AMD,210.6300048828125
2024-03-07,AMD,211.3800048828125
2024-03-08,AMD,207.38999938964844
2024-03-11,AMD,198.38999938964844
2024-03-12,AMD,202.75999450683594
2024-03-13,AMD,194.7899932861328
2024-03-14,AMD,187.05999755859375
2024-03-15,AMD,191.05999755859375
2024-03-18,AMD,190.64999389648438
2024-03-19,AMD,181.4199981689453
2024-03-20,AMD,179.72999572753906
2024-03-21,AMD,178.67999267578125
2024-03-22,AMD,179.64999389648438
2024-03-25,AMD,178.6300048828125
2024-03-26,AMD,177.8699951171875
2024-03-27,AMD,179.58999633789062
2024-03-28,AMD,180.49000549316406
2024-01-02,AES,19.34000015258789
2024-01-03,AES,18.93000030517578
2024-01-04,AES,18.8700008392334
2024-01-05,AES,18.799999237060547
2024-01-08,AES,19.06999969482422
2024-01-09,AES,18.860000610351562
2024-01-10,AES,18.8799991607666
2024-01-11,AES,18.030000686645508
2024-01-12,AES,18.440000534057617
2024-01-16,AES,17.889999389648438
2024-01-17,AES,17.399999618530273
2024-01-18,AES,17.3799991607666
2024-01-19,AES,16.889999389648438
2024-01-22,AES,16.780000686645508
2024-01-23,AES,16.809999465942383
2024-01-24,AES,16.5
2024-01-25,AES,17.1299991607666
2024-01-26,AES,17.149999618530273
2024-01-29,AES,17.280000686645508
2024-01-30,AES,16.969999313354492
2024-01-31,AES,16.68000030517578
2024-02-01,AES,17.15999984741211
2024-02-02,AES,17.020000457763672
2024-02-05,AES,16.510000228881836
2024-02-06,AES,16.5
2024-02-07,AES,16.31999969482422
2024-02-08,AES,16.200000762939453
2024-02-09,AES,16.459999084472656
2024-02-12,AES,16.8799991607666
2024-02-13,AES,16.0
2024-02-14,AES,16.139999389648438
2024-02-15,AES,16.780000686645508
2024-02-16,AES,16.770000457763672
2024-02-20,AES,16.420000076293945
2024-02-21,AES,16.549999237060547
2024-02-22,AES,16.0
2024-02-23,AES,16.0
2024-02-26,AES,15.550000190734863
2024-02-27,AES,15.100000381469727
2024-02-28,AES,15.0600004196167
2024-02-29,AES,15.199999809265137
2024-03-01,AES,15.470000267028809
2024-03-04,AES,16.06999969482422
2024-03-05,AES,16.149999618530273
2024-03-06,AES,16.219999313354492
2024-03-07,AES,16.15999984741211
2024-03-08,AES,16.25
2024-03-11,AES,16.389999389648438
2024-03-12,AES,15.9399995803833
2024-03-13,AES,15.75
2024-03-14,AES,15.029999732971191
2024-03-15,AES,15.010000228881836
2024-03-18,AES,14.880000114440918
2024-03-19,AES,15.539999961853027
2024-03-20,AES,15.539999961853027
2024-03-21,AES,15.760000228881836
2024-03-22,AES,16.239999771118164
2024-03-25,AES,16.450000762939453
2024-03-26,AES,16.639999389648438
2024-03-27,AES,17.25
2024-03-28,AES,17.93000030517578
2024-01-02,AFL,83.27999877929688
2024-01-03,AFL,83.19000244140625
2024-01-04,AFL,82.30000305175781
2024-01-05,AFL,82.72000122070312
2024-01-08,AFL,82.87000274658203
2024-01-09,AFL,80.55000305175781
2024-01-10,AFL,82.63999938964844
2024-01-11,AFL,82.69000244140625
2024-01-12,AFL,82.73999786376953
2024-01-16,AFL,82.52999877929688
2024-01-17,AFL,82.83000183105469
2024-01-18,AFL,83.61000061035156
2024-01-19,AFL,84.37000274658203
2024-01-22,AFL,84.5
2024-01-23,AFL,84.63999938964844
2024-01-24,AFL,85.0
2024-01-25,AFL,84.88999938964844
2024-01-26,AFL,85.30999755859375
2024-01-29,AFL,84.58999633789062
2024-01-30,AFL,85.7300033569336
2024-01-31,AFL,84.33999633789062
2024-02-01,AFL,76.19999694824219
2024-02-02,AFL,76.81999969482422
2024-02-05,AFL,76.33000183105469
2024-02-06,AFL,76.91999816894531
2024-02-07,AFL,78.83000183105469
2024-02-08,AFL,78.11000061035156
2024-02-09,AFL,78.2300033569336
2024-02-12,AFL,78.51000213623047
2024-02-13,AFL,78.05999755859375
2024-02-14,AFL,78.91999816894531
2024-02-15,AFL,80.16999816894531
2024-02-16,AFL,79.37999725341797
2024-02-20,AFL,78.77999877929688
2024-02-21,AFL,79.26000213623047
2024-02-22,AFL,79.6500015258789
2024-02-23,AFL,80.41000366210938
2024-02-26,AFL,79.69999694824219
2024-02-27,AFL,80.20999908447266
2024-02-28,AFL,80.55999755859375
2024-02-29,AFL,80.73999786376953
2024-03-01,AFL,80.43000030517578
2024-03-04,AFL,79.73999786376953
2024-03-05,AFL,80.83000183105469
2024-03-06,AFL,82.16000366210938
2024-03-07,AFL,82.29000091552734
2024-03-08,AFL,82.11000061035156
2024-03-11,AFL,83.16999816894531
2024-03-12,AFL,82.94000244140625
2024-03-13,AFL,83.80000305175781
2024-03-14,AFL,83.56999969482422
2024-03-15,AFL,84.37000274658203
2024-03-18,AFL,84.48999786376953
2024-03-19,AFL,84.33999633789062
2024-03-20,AFL,84.9800033569336
2024-03-21,AFL,85.0199966430664
2024-03-22,AFL,84.16000366210938
2024-03-25,AFL,84.80999755859375
2024-03-26,AFL,84.94999694824219
2024-03-27,AFL,85.62000274658203
2024-03-28,AFL,85.86000061035156
2024-01-02,A,138.75
2024-01-03,A,131.16000366210938
2024-01-04,A,131.0
2024-01-05,A,130.55999755859375
2024-01-08,A,133.3800048828125
2024-01-09,A,130.67999267578125
2024-01-10,A,131.08999633789062
2024-01-11,A,129.67999267578125
2024-01-12,A,130.5399932861328
2024-01-16,A,130.52999877929688
2024-01-17,A,128.1199951171875
2024-01-18,A,130.4600067138672
2024-01-19,A,131.22000122070312
2024-01-22,A,132.5500030517578
2024-01-23,A,131.63999938964844
2024-01-24,A,129.77999877929688
2024-01-25,A,129.8800048828125
2024-01-26,A,130.99000549316406
2024-01-29,A,132.8300018310547
2024-01-30,A,134.27999877929688
2024-01-31,A,130.10000610351562
2024-02-01,A,133.0500030517578
2024-02-02,A,132.97000122070312
2024-02-05,A,132.82000732421875
2024-02-06,A,135.86000061035156
2024-02-07,A,132.7899932861328
2024-02-08,A,134.07000732421875
2024-02-09,A,133.33999633789062
2024-02-12,A,132.30999755859375
2024-02-13,A,129.75999450683594
2024-02-14,A,132.24000549316406
2024-02-15,A,134.75
2024-02-16,A,134.83999633789062
2024-02-20,A,134.13999938964844
2024-02-21,A,135.3300018310547
2024-02-22,A,132.02000427246094
2024-02-23,A,132.02999877929688
2024-02-26,A,131.49000549316406
2024-02-27,A,132.5500030517578
2024-02-28,A,137.00999450683594
2024-02-29,A,137.36000061035156
2024-03-01,A,139.05999755859375
2024-03-04,A,142.86000061035156
2024-03-05,A,144.35000610351562
2024-03-06,A,146.22000122070312
2024-03-07,A,149.30999755859375
2024-03-08,A,147.8699951171875
2024-03-11,A,147.2899932861328
2024-03-12,A,147.83999633789062
2024-03-13,A,147.82000732421875
2024-03-14,A,145.2100067138672
2024-03-15,A,147.47999572753906
2024-03-18,A,146.08999633789062
2024-03-19,A,147.38999938964844
2024-03-20,A,147.27999877929688
2024-03-21,A,148.74000549316406
2024-03-22,A,147.4499969482422
2024-03-25,A,145.55999755859375
2024-03-26,A,144.41000366210938
2024-03-27,A,147.3699951171875
2024-03-28,A,145.50999450683594
2024-01-02,APD,273.4700012207031
2024-01-03,APD,270.8599853515625
2024-01-04,APD,270.25
2024-01-05,APD,270.1499938964844
2024-01-08,APD,272.8399963378906
2024-01-09,APD,268.0899963378906
2024-01-10,APD,266.9599914550781
2024-01-11,APD,264.5899963378906
2024-01-12,APD,264.1300048828125
2024-01-16,APD,260.45001220703125
2024-01-17,APD,260.1400146484375
2024-01-18,APD,260.0299987792969
2024-01-19,APD,260.6400146484375
2024-01-22,APD,260.92999267578125
2024-01-23,APD,263.239990234375
2024-01-24,APD,257.1600036621094
2024-01-25,APD,263.6499938964844
2024-01-26,APD,261.8999938964844
2024-01-29,APD,261.1300048828125
2024-01-30,APD,259.2799987792969
2024-01-31,APD,255.7100067138672
2024-02-01,APD,259.55999755859375
2024-02-02,APD,258.1700134277344
2024-02-05,APD,218.02000427246094
2024-02-06,APD,218.0500030517578
2024-02-07,APD,215.3800048828125
2024-02-08,APD,219.91000366210938
2024-02-09,APD,219.83999633789062
2024-02-12,APD,222.58999633789062
2024-02-13,APD,217.61000061035156
2024-02-14,APD,217.00999450683594
2024-02-15,APD,226.9499969482422
2024-02-16,APD,226.85000610351562
2024-02-20,APD,228.08999633789062
2024-02-21,APD,228.10000610351562
2024-02-22,APD,231.5
2024-02-23,APD,232.7899932861328
2024-02-26,APD,229.36000061035156
2024-02-27,APD,231.72999572753906
2024-02-28,APD,232.41000366210938
2024-02-29,APD,234.0399932861328
2024-03-01,APD,236.0
2024-03-04,APD,238.41000366210938
2024-03-05,APD,239.5800018310547
2024-03-06,APD,243.10000610351562
2024-03-07,APD,245.1699981689453
2024-03-08,APD,241.61000061035156
2024-03-11,APD,247.94000244140625
2024-03-12,APD,244.8699951171875
2024-03-13,APD,247.2899932861328
2024-03-14,APD,245.13999938964844
2024-03-15,APD,244.6300048828125
2024-03-18,APD,245.61000061035156
2024-03-19,APD,241.82000732421875
2024-03-20,APD,238.9499969482422
2024-03-21,APD,235.49000549316406
2024-03-22,APD,236.7100067138672
2024-03-25,APD,237.55999755859375
2024-03-26,APD,237.8300018310547
2024-03-27,APD,243.10000610351562
2024-03-28,APD,242.27000427246094
2024-01-02,ABNB,134.47999572753906
2024-01-03,ABNB,133.4199981689453
2024-01-04,ABNB,133.72000122070312
2024-01-05,ABNB,135.97999572753906
2024-01-08,ABNB,140.0800018310547
2024-01-09,ABNB,139.52999877929688
2024-01-10,ABNB,139.75999450683594
2024-01-11,ABNB,139.4499969482422
2024-01-12,ABNB,137.13999938964844
2024-01-16,ABNB,135.02000427246094
2024-01-17,ABNB,134.97999572753906
2024-01-18,ABNB,137.0399932861328
2024-01-19,ABNB,139.92999267578125
2024-01-22,ABNB,142.00999450683594
2024-01-23,ABNB,142.3000030517578
2024-01-24,ABNB,141.19000244140625
2024-01-25,ABNB,142.11000061035156
2024-01-26,ABNB,149.6199951171875
2024-01-29,ABNB,152.6999969482422
2024-01-30,ABNB,149.44000244140625
2024-01-31,ABNB,144.13999938964844
2024-02-01,ABNB,146.49000549316406
2024-02-02,ABNB,146.5500030517578
2024-02-05,ABNB,144.77999877929688
2024-02-06,ABNB,144.52999877929688
2024-02-07,ABNB,147.5500030517578
2024-02-08,ABNB,150.5399932861328
2024-02-09,ABNB,147.59500122070312
2024-02-12,ABNB,153.8000030517578
2024-02-13,ABNB,150.82000732421875
2024-02-14,ABNB,148.1999969482422
2024-02-15,ABNB,157.69000244140625
2024-02-16,ABNB,152.50999450683594
2024-02-20,ABNB,148.14999389648438
2024-02-21,ABNB,149.24000549316406
2024-02-22,ABNB,155.25999450683594
2024-02-23,ABNB,152.66000366210938
2024-02-26,ABNB,149.27000427246094
2024-02-27,ABNB,152.05999755859375
2024-02-28,ABNB,153.42999267578125
2024-02-29,ABNB,157.47000122070312
2024-03-01,ABNB,159.72000122070312
2024-03-04,ABNB,158.08999633789062
2024-03-05,ABNB,159.3300018310547
2024-03-06,ABNB,163.8699951171875
2024-03-07,ABNB,163.5399932861328
2024-03-08,ABNB,164.91000366210938
2024-03-11,ABNB,162.99000549316406
2024-03-12,ABNB,166.6699981689453
2024-03-13,ABNB,164.75999450683594
2024-03-14,ABNB,166.44000244140625
2024-03-15,ABNB,160.63999938964844
2024-03-18,ABNB,161.86000061035156
2024-03-19,ABNB,161.7899932861328
2024-03-20,ABNB,164.7100067138672
2024-03-21,ABNB,168.17999267578125
2024-03-22,ABNB,167.86000061035156
2024-03-25,ABNB,167.99000549316406
2024-03-26,ABNB,167.38999938964844
2024-03-27,ABNB,166.41000366210938
2024-03-28,ABNB,164.9600067138672
2024-01-02,AKAM,116.87999725341797
2024-01-03,AKAM,116.30999755859375
2024-01-04,AKAM,114.62999725341797
2024-01-05,AKAM,114.33000183105469
2024-01-08,AKAM,115.98999786376953
2024-01-09,AKAM,115.69999694824219
2024-01-10,AKAM,116.08000183105469
2024-01-11,AKAM,117.27999877929688
2024-01-12,AKAM,118.0999984741211
2024-01-16,AKAM,118.47000122070312
2024-01-17,AKAM,117.70999908447266
2024-01-18,AKAM,119.33000183105469
2024-01-19,AKAM,120.3499984741211
2024-01-22,AKAM,121.88999938964844
